id,_kf_producao,dataFusao,ordenacao,_kf_FichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machos_por,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,qtd_moldes,tempo_ciclo,tempo_total,not_before_date,deadline,dataHoraProcess,_kf_statusIntegration,StatusIntegrationId,status_create_date,dt
30608,147046,2025-11-18,1,4690,20,2629,Cold Box Soprado,Sopradora,Silica,2,1,peça,3,1,8,0,6,2,1,3,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30609,147047,2025-11-18,12,4690,1,113,Pep Set,Chão,Silica,\N,1,peça,1,2,8,0,8,8,15,120,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30610,147047,2025-11-18,12,4690,2,114,Cold Box Soprado,Sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30611,147047,2025-11-18,12,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3,1,peça,1,1,8,0,8,8,3,20,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30612,147047,2025-11-18,12,4690,4,385,Cold Box Soprado,Sopradora,Silica,1,1,peça,4,1,8,0,8,2,1,3,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30613,147047,2025-11-18,12,4690,20,2629,Cold Box Soprado,Sopradora,Silica,2,1,peça,3,1,8,0,6,2,1,3,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30614,147071,2025-11-10,9,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,4,4,4,28,112,2025-11-04,2025-11-06,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30615,147072,2025-11-11,12,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,0,8,8,28,224,2025-11-05,2025-11-07,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30616,147073,2025-11-11,3,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,0,8,8,28,224,2025-11-05,2025-11-07,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30617,147074,2025-11-12,6,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,0,8,8,28,224,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30618,147075,2025-11-12,3,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,0,8,8,28,224,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30619,147076,2025-11-13,2,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30620,147076,2025-11-13,2,4805,4,2693,Cold Box Soprado,Sopradora,Silica,1,4,peça,4,1,8,0,32,8,1,11,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30621,147076,2025-11-13,2,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,0,8,8,28,224,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30622,147076,2025-11-13,2,4805,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,8,0,12,4,1,6,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30623,147077,2025-11-13,7,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30624,147077,2025-11-13,7,4805,4,2693,Cold Box Soprado,Sopradora,Silica,1,4,peça,4,1,8,0,32,8,1,11,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30625,147077,2025-11-13,7,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,0,8,8,28,224,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30626,147077,2025-11-13,7,4805,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,8,0,12,4,1,6,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30627,147078,2025-11-14,3,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3,2,peça,1,1,8,0,16,16,3,40,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30628,147078,2025-11-14,3,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3,2,peça,1,1,8,0,16,16,3,40,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30629,147078,2025-11-14,3,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30630,147078,2025-11-14,3,4805,4,2693,Cold Box Soprado,Sopradora,Silica,1,4,peça,4,1,8,0,32,8,1,11,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30631,147078,2025-11-14,3,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,0,8,8,28,224,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30632,147078,2025-11-14,3,4805,6,2695,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30633,147078,2025-11-14,3,4805,7,2696,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30634,147078,2025-11-14,3,4805,8,2697,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30635,147078,2025-11-14,3,4805,9,2698,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30636,147078,2025-11-14,3,4805,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,8,0,12,4,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30637,147079,2025-11-14,6,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3,2,peça,1,1,8,0,16,16,3,40,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30638,147079,2025-11-14,6,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3,2,peça,1,1,8,0,16,16,3,40,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30639,147079,2025-11-14,6,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30640,147079,2025-11-14,6,4805,4,2693,Cold Box Soprado,Sopradora,Silica,1,4,peça,4,1,8,0,32,8,1,11,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30641,147079,2025-11-14,6,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,0,8,8,28,224,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30642,147079,2025-11-14,6,4805,6,2695,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30643,147079,2025-11-14,6,4805,7,2696,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30644,147079,2025-11-14,6,4805,8,2697,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30645,147079,2025-11-14,6,4805,9,2698,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30646,147079,2025-11-14,6,4805,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,8,0,12,4,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30647,147080,2025-11-17,2,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3,2,peça,1,1,8,0,16,16,3,40,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30648,147080,2025-11-17,2,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3,2,peça,1,1,8,0,16,16,3,40,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30649,147080,2025-11-17,2,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30650,147080,2025-11-17,2,4805,4,2693,Cold Box Soprado,Sopradora,Silica,1,4,peça,4,1,8,0,32,8,1,11,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30651,147080,2025-11-17,2,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,0,8,8,28,224,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30652,147080,2025-11-17,2,4805,6,2695,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30653,147080,2025-11-17,2,4805,7,2696,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30654,147080,2025-11-17,2,4805,8,2697,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30655,147080,2025-11-17,2,4805,9,2698,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30656,147080,2025-11-17,2,4805,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,8,0,12,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30657,147081,2025-11-18,2,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3,2,peça,1,1,8,0,16,16,3,40,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30658,147081,2025-11-18,2,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3,2,peça,1,1,8,0,16,16,3,40,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30659,147081,2025-11-18,2,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30660,147081,2025-11-18,2,4805,4,2693,Cold Box Soprado,Sopradora,Silica,1,4,peça,4,1,8,0,32,8,1,11,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30661,147081,2025-11-18,2,4805,5,2694,Pep Set,Vibrado,Silica,77,1,peça,1,2,8,0,8,8,28,224,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30662,147081,2025-11-18,2,4805,6,2695,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30663,147081,2025-11-18,2,4805,7,2696,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30664,147081,2025-11-18,2,4805,8,2697,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30665,147081,2025-11-18,2,4805,9,2698,Pep Set,Carrossel,Silica,8,1,peça,1,1,8,0,8,8,1,10,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30666,147081,2025-11-18,2,4805,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,8,0,12,4,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30667,147108,2025-11-11,10,5134,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,16,0,24,8,1,11,2025-11-05,2025-11-07,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30668,147119,2025-11-13,1,947,1,87,Pep Set,Carrossel,Silica,22,1,peça,1,2,20,6,14,14,1,18,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30669,147119,2025-11-13,1,947,2,88,Pep Set,Carrossel,Silica,16,1,peça,1,2,20,17,3,3,1,4,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30670,147119,2025-11-13,1,947,3,89,Pep Set,Carrossel,Silica,9,1,peça,1,2,20,14,6,6,1,8,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30671,147119,2025-11-13,1,947,4,94,Pep Set,Carrossel,Silica,5,1,peça,1,2,20,13,7,7,1,9,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30672,147120,2025-11-14,7,947,1,87,Pep Set,Carrossel,Silica,22,1,peça,1,2,20,0,20,20,1,25,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30673,147120,2025-11-14,7,947,2,88,Pep Set,Carrossel,Silica,16,1,peça,1,2,20,0,20,20,1,25,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30674,147120,2025-11-14,7,947,3,89,Pep Set,Carrossel,Silica,9,1,peça,1,2,20,0,20,20,1,25,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30675,147120,2025-11-14,7,947,4,94,Pep Set,Carrossel,Silica,5,1,peça,1,2,20,0,20,20,1,25,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30676,147128,2025-11-12,2,5135,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,16,0,24,8,1,11,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30677,147129,2025-11-14,12,5135,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,16,0,24,8,1,11,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30678,147130,2025-11-18,16,5135,6,840,Cold Box Soprado,Sopradora,Silica,2,1,peça,4,1,16,0,16,4,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30679,147130,2025-11-18,16,5135,7,841,Cold Box Soprado,Sopradora,Silica,1,1,peça,4,1,16,0,16,4,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30680,147130,2025-11-18,16,5135,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,16,0,24,8,1,11,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30681,147164,2025-11-12,1,4755,1,116,Pep Set,Chão,Silica,13,1,peça,1,2,20,0,20,20,15,300,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30682,147165,2025-11-13,4,4755,1,116,Pep Set,Chão,Silica,13,1,peça,1,2,20,11,9,9,15,135,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30683,147165,2025-11-13,4,4755,2,117,Cold Box Soprado,Sopradora,Silica,6,1,peça,2,1,20,0,20,10,1,14,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30684,147165,2025-11-13,4,4755,3,2514,Cold Box Soprado,Sopradora,Silica,3,1,peça,4,1,20,0,20,5,1,7,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30685,147168,2025-11-14,1,4755,1,116,Pep Set,Chão,Silica,13,1,peça,1,2,20,0,20,20,15,300,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30686,147168,2025-11-14,1,4755,2,117,Cold Box Soprado,Sopradora,Silica,6,1,peça,2,1,20,0,20,10,1,14,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30687,147168,2025-11-14,1,4755,3,2514,Cold Box Soprado,Sopradora,Silica,3,1,peça,4,1,20,0,20,5,1,7,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30688,147207,2025-11-14,4,5134,1,2919,Pep Set,Carrossel,Silica,9,1,peça,1,1,16,0,16,16,1,20,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30689,147207,2025-11-14,4,5134,6,840,Cold Box Soprado,Sopradora,Silica,2,1,peça,4,1,16,0,16,4,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30690,147207,2025-11-14,4,5134,7,834,Cold Box Soprado,Sopradora,Silica,1,1,peça,4,1,16,0,16,4,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30691,147207,2025-11-14,4,5134,20,2629,Cold Box Soprado,Sopradora,Silica,2,2,peça,3,1,16,0,24,8,1,11,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30692,147218,2025-11-14,2,1008,1,668,Pep Set,Chão,Silica,56,1,peça,1,1,7,0,7,7,15,105,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30693,147218,2025-11-14,2,1008,2,669,Pep Set,Carrossel,Silica,62,1,peça,1,1,7,0,7,7,1,9,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30694,147218,2025-11-14,2,1008,3,670,Pep Set,Carrossel,Silica,61,1,peça,1,1,7,0,7,7,1,9,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30695,147219,2025-11-18,10,1008,1,668,Pep Set,Chão,Silica,56,1,peça,1,1,7,0,7,7,15,105,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30696,147219,2025-11-18,10,1008,2,669,Pep Set,Carrossel,Silica,62,1,peça,1,1,7,0,7,7,1,9,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30697,147219,2025-11-18,10,1008,3,670,Pep Set,Carrossel,Silica,61,1,peça,1,1,7,0,7,7,1,9,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30698,147228,2025-11-13,5,948,1,1211,Pep Set,Chão,Silica,23,1,peça,1,1,13,0,13,13,15,195,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
