id,_kf_producao,dataFusao,ordenacao,_kf_FichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machos_por,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,qtd_moldes,tempo_ciclo,tempo_total,not_before_date,deadline,dataHoraProcess,_kf_statusIntegration,StatusIntegrationId,status_create_date,dt
30699,147390,2025-11-12,11,753,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10,1,Molde,2,1,351,0,13,7,3,16,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30700,147394,2025-11-11,7,3345,1,1948,Pep Set,Vibrado,Silica,106,1,peça,1,1,4,0,4,4,28,112,2025-11-05,2025-11-07,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30701,147398,2025-11-13,10,4135,1,2301,Cold Box Gasado,Cold Box Pequena,Silica,6,1,peça,1,2,84,0,84,84,3,210,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30702,147398,2025-11-13,10,4135,30,2926,Pep Set,Carrossel,Silica,\N,1,Lote,1,1,84,0,1,1,1,1,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30703,148446,2025-11-11,6,3049,30,2926,Pep Set,Carrossel,Silica,\N,1,Lote,1,1,160,0,1,1,1,1,2025-11-05,2025-11-07,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30704,148447,2025-11-11,6,3050,30,2926,Pep Set,Carrossel,Silica,\N,1,Lote,1,1,160,0,1,1,1,1,2025-11-05,2025-11-07,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30705,148453,2025-11-13,14,2671,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10,1,Molde,2,1,210,0,15,8,3,19,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30706,148480,2025-11-17,7,5095,22,2906,Cold Box Gasado,Cold Box Pequena,Silica,8,1,Molde,2,1,270,0,18,9,3,23,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30707,148481,2025-11-18,7,5095,22,2906,Cold Box Gasado,Cold Box Pequena,Silica,8,1,Molde,2,1,195,0,13,7,3,16,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30708,148485,2025-11-18,7,3333,1,1843,Cold Box Gasado,Cold Box Pequena,Silica,0,1,peça,2,2,40,0,40,20,3,50,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30709,148489,2025-11-12,15,5201,1,2962,Pep Set,Chão,Silica,319,1,peça,1,1,5,0,5,5,15,75,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30710,148490,2025-11-12,4,5201,1,2962,Pep Set,Chão,Silica,319,1,peça,1,1,5,0,5,5,15,75,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30711,148491,2025-11-13,6,5201,1,2962,Pep Set,Chão,Silica,319,1,peça,1,1,5,0,5,5,15,75,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30712,148491,2025-11-13,6,5201,2,2218,Pep Set,Carrossel,Silica,4,1,peça,1,1,5,0,5,5,1,6,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30713,148491,2025-11-13,6,5201,3,2368,Pep Set,Carrossel,Silica,2,1,peça,1,1,5,1,4,4,1,5,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30714,148492,2025-11-14,8,5201,1,2962,Pep Set,Chão,Silica,319,1,peça,1,1,5,0,5,5,15,75,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30715,148492,2025-11-14,8,5201,2,2218,Pep Set,Carrossel,Silica,4,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30716,148492,2025-11-14,8,5201,3,2368,Pep Set,Carrossel,Silica,2,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30717,148492,2025-11-14,8,5201,4,2369,Pep Set,Carrossel,Silica,1,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30718,148496,2025-11-12,15,5202,1,2961,Pep Set,Chão,Silica,\N,1,peça,1,1,5,0,5,5,15,75,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30719,148497,2025-11-12,4,5202,1,2961,Pep Set,Chão,Silica,\N,1,peça,1,1,5,0,5,5,15,75,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30720,148498,2025-11-13,6,5202,1,2961,Pep Set,Chão,Silica,\N,1,peça,1,1,5,0,5,5,15,75,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30721,148499,2025-11-14,8,5202,1,2961,Pep Set,Chão,Silica,\N,1,peça,1,1,5,0,5,5,15,75,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30722,148499,2025-11-14,8,5202,2,2218,Pep Set,Carrossel,Silica,4,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30723,148499,2025-11-14,8,5202,3,2219,Pep Set,Carrossel,Silica,2,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30724,148499,2025-11-14,8,5202,4,2220,Pep Set,Carrossel,Silica,1,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30725,148503,2025-11-17,5,4822,1,2612,Cold Box Soprado,Sopradora,Silica,0,2,peça,6,1,12,0,24,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30726,148503,2025-11-17,5,4822,2,2574,Cold Box Soprado,Sopradora,Silica,0,2,peça,6,1,12,0,24,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30727,148504,2025-11-18,4,4822,1,2612,Cold Box Soprado,Sopradora,Silica,0,2,peça,6,1,12,0,24,4,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30728,148504,2025-11-18,4,4822,2,2574,Cold Box Soprado,Sopradora,Silica,0,2,peça,6,1,12,0,24,4,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30729,148507,2025-11-17,6,4823,1,2575,Cold Box Soprado,Sopradora,Silica,1,2,peça,2,1,10,0,20,10,1,14,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30730,148507,2025-11-17,6,4823,2,2576,Cold Box Soprado,Sopradora,Silica,1,1,peça,1,1,10,0,10,10,1,14,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30731,148507,2025-11-17,6,4823,3,2577,Cold Box Soprado,Sopradora,Silica,1,2,peça,4,1,10,0,20,5,1,7,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30732,148508,2025-11-18,5,4823,1,2575,Cold Box Soprado,Sopradora,Silica,1,2,peça,2,1,10,0,20,10,1,14,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30733,148508,2025-11-18,5,4823,2,2576,Cold Box Soprado,Sopradora,Silica,1,1,peça,1,1,10,0,10,10,1,14,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30734,148508,2025-11-18,5,4823,3,2577,Cold Box Soprado,Sopradora,Silica,1,2,peça,4,1,10,0,20,5,1,7,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30735,148521,2025-11-12,16,4999,3,2833,Pep Set,Chão,Cromita,9,1,peça,1,1,10,0,10,10,15,150,2025-11-10,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30736,148522,2025-11-13,16,4999,1,2831,Pep Set,Chão,Silica,55,1,peça,1,1,10,0,10,10,15,150,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30737,148522,2025-11-13,16,4999,3,2833,Pep Set,Chão,Cromita,9,1,peça,1,1,10,0,10,10,15,150,2025-11-11,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30738,148523,2025-11-18,8,4999,1,2831,Pep Set,Chão,Silica,55,1,peça,1,1,10,0,10,10,15,150,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30739,148523,2025-11-18,8,4999,2,2832,Pep Set,Carrossel,Silica,7,1,peça,1,1,10,0,10,10,1,13,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30740,148523,2025-11-18,8,4999,3,2833,Pep Set,Chão,Cromita,9,1,peça,1,1,10,0,10,10,15,150,2025-11-17,2025-11-17,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30741,148542,2025-11-13,15,5000,1,2829,Pep Set,Chão,Silica,55,1,peça,1,1,10,0,10,10,15,150,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30742,148543,2025-11-17,9,5000,1,2829,Pep Set,Chão,Silica,55,1,peça,1,1,10,0,10,10,15,150,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30743,148543,2025-11-17,9,5000,2,2830,Pep Set,Carrossel,Silica,7,1,peça,1,1,10,0,10,10,1,13,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30744,148544,2025-11-18,3,5000,1,2829,Pep Set,Chão,Silica,55,1,peça,1,1,10,0,10,10,15,150,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30745,148544,2025-11-18,3,5000,2,2830,Pep Set,Carrossel,Silica,7,1,peça,1,1,10,0,10,10,1,13,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30746,148579,2025-11-11,14,4741,30,2926,Pep Set,Carrossel,Silica,\N,1,Lote,1,1,12,0,1,1,1,1,2025-11-05,2025-11-07,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30747,148587,2025-11-11,14,4550,30,2926,Pep Set,Carrossel,Silica,\N,1,Lote,1,1,64,0,1,1,1,1,2025-11-05,2025-11-07,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30748,148601,2025-11-14,9,4573,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10,1,Molde,2,1,28,0,2,1,3,3,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30749,148602,2025-11-14,9,4575,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10,1,Molde,2,1,126,0,9,5,3,11,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30750,148603,2025-11-14,9,4574,24,2908,Cold Box Gasado,Cold Box Pequena,Silica,10,1,Molde,2,1,40,0,4,2,3,5,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30751,148621,2025-11-13,9,152,30,2926,Pep Set,Carrossel,Silica,\N,1,Lote,1,1,48,0,1,1,1,1,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30752,148645,2025-11-13,9,3313,30,2926,Pep Set,Carrossel,Silica,\N,1,Lote,1,1,48,0,1,1,1,1,2025-11-07,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30753,148646,2025-11-18,11,151,1,76,Cold Box Gasado,Cold Box Pequena,Silica,1,1,peça,2,2,320,0,160,80,3,200,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30754,148646,2025-11-18,11,151,2,77,Cold Box Gasado,Cold Box Pequena,Silica,1,1,peça,2,2,320,0,160,80,3,200,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30755,148646,2025-11-18,11,151,30,2926,Pep Set,Carrossel,Silica,\N,1,Lote,1,1,320,0,1,1,1,1,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30756,148660,2025-11-14,13,5201,1,2962,Pep Set,Chão,Silica,319,1,peça,1,1,5,0,5,5,15,75,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30757,148660,2025-11-14,13,5201,2,2218,Pep Set,Carrossel,Silica,4,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30758,148660,2025-11-14,13,5201,3,2368,Pep Set,Carrossel,Silica,2,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30759,148660,2025-11-14,13,5201,4,2369,Pep Set,Carrossel,Silica,1,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30760,148661,2025-11-17,3,5201,1,2962,Pep Set,Chão,Silica,319,1,peça,1,1,5,0,5,5,15,75,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30761,148661,2025-11-17,3,5201,2,2218,Pep Set,Carrossel,Silica,4,1,peça,1,1,5,0,5,5,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30762,148661,2025-11-17,3,5201,3,2368,Pep Set,Carrossel,Silica,2,1,peça,1,1,5,0,5,5,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30763,148661,2025-11-17,3,5201,4,2369,Pep Set,Carrossel,Silica,1,1,peça,1,1,5,0,5,5,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30764,148662,2025-11-14,13,5202,1,2961,Pep Set,Chão,Silica,\N,1,peça,1,1,5,0,5,5,15,75,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30765,148662,2025-11-14,13,5202,2,2218,Pep Set,Carrossel,Silica,4,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30766,148662,2025-11-14,13,5202,3,2219,Pep Set,Carrossel,Silica,2,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30767,148662,2025-11-14,13,5202,4,2220,Pep Set,Carrossel,Silica,1,1,peça,1,1,5,0,5,5,1,6,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30768,148663,2025-11-17,3,5202,1,2961,Pep Set,Chão,Silica,\N,1,peça,1,1,5,0,5,5,15,75,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30769,148663,2025-11-17,3,5202,2,2218,Pep Set,Carrossel,Silica,4,1,peça,1,1,5,0,5,5,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30770,148663,2025-11-17,3,5202,3,2219,Pep Set,Carrossel,Silica,2,1,peça,1,1,5,0,5,5,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30771,148663,2025-11-17,3,5202,4,2220,Pep Set,Carrossel,Silica,1,1,peça,1,1,5,0,5,5,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30772,148664,2025-11-18,9,5202,1,2961,Pep Set,Chão,Silica,\N,1,peça,1,1,5,0,5,5,15,75,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30773,148664,2025-11-18,9,5202,2,2218,Pep Set,Carrossel,Silica,4,1,peça,1,1,5,0,5,5,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30774,148664,2025-11-18,9,5202,3,2219,Pep Set,Carrossel,Silica,2,1,peça,1,1,5,0,5,5,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30775,148664,2025-11-18,9,5202,4,2220,Pep Set,Carrossel,Silica,1,1,peça,1,1,5,0,5,5,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30776,148665,2025-11-18,9,5201,1,2962,Pep Set,Chão,Silica,319,1,peça,1,1,5,0,5,5,15,75,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30777,148665,2025-11-18,9,5201,2,2218,Pep Set,Carrossel,Silica,4,1,peça,1,1,5,0,5,5,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30778,148665,2025-11-18,9,5201,3,2368,Pep Set,Carrossel,Silica,2,1,peça,1,1,5,0,5,5,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30779,148665,2025-11-18,9,5201,4,2369,Pep Set,Carrossel,Silica,1,1,peça,1,1,5,0,5,5,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30780,148667,2025-11-12,7,2174,1,911,Pep Set,Chão,Silica,56,1,peça,1,1,2,0,2,2,15,30,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30781,148668,2025-11-12,7,2173,1,910,Pep Set,Chão,Cromita,2,1,peça,1,1,2,0,2,2,15,30,2025-11-10,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30782,148712,2025-11-12,7,4813,30,2926,Pep Set,Carrossel,Silica,\N,1,Lote,1,1,2,0,1,1,1,1,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30783,148713,2025-11-12,7,4381,1,2351,Pep Set,Chão,Cromita,2,1,peça,1,1,24,0,24,24,15,360,2025-11-10,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30784,148713,2025-11-12,7,4381,2,2352,Pep Set,Chão,Cromita,1,1,peça,1,1,24,0,24,24,15,360,2025-11-10,2025-11-11,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30785,148713,2025-11-12,7,4381,30,2926,Pep Set,Carrossel,Silica,\N,1,Lote,1,1,24,0,1,1,1,1,2025-11-06,2025-11-10,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30786,148715,2025-11-14,14,3345,1,1948,Pep Set,Vibrado,Silica,106,1,peça,1,1,6,0,6,6,28,168,2025-11-10,2025-11-12,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30787,148726,2025-11-17,13,220,1,137,Pep Set,Chão,Silica,4,1,peça,1,2,16,0,16,16,15,240,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30788,148731,2025-11-17,13,4587,1,347,Cold Box Gasado,Cold Box Pequena,Silica areia nova,1,2,peça,1,2,12,0,24,24,3,60,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30789,148731,2025-11-17,13,4587,2,348,Cold Box Gasado,Cold Box Pequena,Silica areia nova,0,2,peça,4,2,12,0,24,6,3,15,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30790,148731,2025-11-17,13,4587,27,2923,Cold Box Gasado,Cold Box Pequena,Silica,8,0,peça,2,1,12,0,2,1,3,3,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09
30791,148732,2025-11-18,13,283,1,189,Pep Set,Chão,Silica areia nova,80,1,peça,1,1,4,0,4,4,15,60,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09