id,_kf_producao,datafusao,ordenacao,_kf_fichatecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machos_por,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,qtd_moldes,tempo_ciclo,tempo_total,not_before_date,deadline,datahoraprocess,_kf_statusintegration,statusintegrationid,status_create_date,dt,maquina,not_sequence,inicio,fim
28542,146867,2025-11-07,4,4759,20,2629,coldboxsoprado,sopradora,Silica,2.0,3,peça,3,1,6,0,18,6,1,9,2025-11-03,2025-11-05,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 04:00:00,2025-11-06 04:06:00
28652,147128,2025-11-10,20,5135,6,840,coldboxsoprado,sopradora,Silica,2.0,1,peça,4,1,16,0,16,4,1,6,2025-11-04,2025-11-06,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 04:16:00,2025-11-06 04:20:00
28653,147128,2025-11-10,20,5135,7,841,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,16,0,16,4,1,6,2025-11-04,2025-11-06,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 04:30:00,2025-11-06 04:34:00
28654,147128,2025-11-10,20,5135,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,16,0,24,8,1,11,2025-11-04,2025-11-06,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 04:44:00,2025-11-06 04:52:00
28708,148432,2025-11-10,20,4836,1,2715,coldboxsoprado,sopradora,Silica,4.0,1,peça,4,2,40,0,40,10,1,14,2025-11-04,2025-11-06,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 05:02:00,2025-11-06 05:12:00
28709,148432,2025-11-10,20,4836,2,2708,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,40,0,40,20,1,28,2025-11-04,2025-11-06,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 05:22:00,2025-11-06 05:42:00
28710,148432,2025-11-10,20,4836,3,2709,coldboxsoprado,sopradora,Silica,1.0,1,peça,2,1,40,0,40,20,1,28,2025-11-04,2025-11-06,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 05:42:00,2025-11-06 06:02:00
28711,148436,2025-11-10,20,4835,1,2707,coldboxsoprado,sopradora,Silica,4.0,1,peça,4,2,40,0,40,10,1,14,2025-11-04,2025-11-06,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 06:12:00,2025-11-06 06:22:00
28712,148436,2025-11-10,20,4835,2,2708,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,40,0,40,20,1,28,2025-11-04,2025-11-06,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 06:32:00,2025-11-06 06:52:00
28713,148436,2025-11-10,20,4835,3,2709,coldboxsoprado,sopradora,Silica,1.0,1,peça,2,1,40,0,40,20,1,28,2025-11-04,2025-11-06,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 06:52:00,2025-11-06 07:12:00
28673,147163,2025-11-11,1,4755,2,117,coldboxsoprado,sopradora,Silica,6.0,1,peça,2,1,20,0,20,10,1,14,2025-11-05,2025-11-07,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 07:22:00,2025-11-06 07:32:00
28674,147163,2025-11-11,1,4755,3,2514,coldboxsoprado,sopradora,Silica,3.0,1,peça,4,1,20,0,20,5,1,7,2025-11-05,2025-11-07,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 08:02:00,2025-11-06 08:07:00
28568,147032,2025-11-11,4,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-05,2025-11-07,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 08:07:00,2025-11-06 08:11:00
28714,148438,2025-11-11,9,4836,1,2715,coldboxsoprado,sopradora,Silica,4.0,1,peça,4,2,40,0,40,10,1,14,2025-11-05,2025-11-07,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 08:11:00,2025-11-06 08:21:00
28715,148438,2025-11-11,9,4836,2,2708,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,40,0,40,20,1,28,2025-11-05,2025-11-07,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 08:31:00,2025-11-06 08:51:00
28716,148438,2025-11-11,9,4836,3,2709,coldboxsoprado,sopradora,Silica,1.0,1,peça,2,1,40,0,40,20,1,28,2025-11-05,2025-11-07,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 09:45:00,2025-11-06 10:05:00
28546,146964,2025-11-11,14,4292,1,1755,coldboxsoprado,sopradora,Silica,12.0,1,peça,1,1,72,0,72,72,1,102,2025-11-05,2025-11-07,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 10:35:00,2025-11-06 11:47:00
28676,147164,2025-11-12,1,4755,2,117,coldboxsoprado,sopradora,Silica,6.0,1,peça,2,1,20,0,20,10,1,14,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 12:17:00,2025-11-06 12:27:00
28677,147164,2025-11-12,1,4755,3,2514,coldboxsoprado,sopradora,Silica,3.0,1,peça,4,1,20,0,20,5,1,7,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 12:57:00,2025-11-06 13:02:00
28656,147129,2025-11-12,2,5135,6,840,coldboxsoprado,sopradora,Silica,2.0,1,peça,4,1,16,0,16,4,1,6,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 13:32:00,2025-11-06 13:36:00
28657,147129,2025-11-12,2,5135,7,841,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,16,0,16,4,1,6,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 13:46:00,2025-11-06 13:50:00
28658,147129,2025-11-12,2,5135,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,16,0,24,8,1,11,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 14:00:00,2025-11-06 14:08:00
28556,146995,2025-11-12,5,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 14:08:00,2025-11-06 14:12:00
28558,146995,2025-11-12,5,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 14:12:00,2025-11-06 14:14:00
28570,147041,2025-11-12,5,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 14:14:00,2025-11-06 14:18:00
28572,147041,2025-11-12,5,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 14:18:00,2025-11-06 14:20:00
28573,147041,2025-11-12,5,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 14:30:00,2025-11-06 14:32:00
28792,148605,2025-11-12,8,5152,1,1,coldboxsoprado,sopradora,Silica areia nova,0.0,1,Peça,12,1,500,0,500,42,1,59,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 14:42:00,2025-11-06 15:24:00
28534,146776,2025-11-12,10,4396,1,2302,coldboxsoprado,sopradora,Silica,11.0,1,peça,1,1,48,0,48,48,1,68,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 15:54:00,2025-11-06 16:42:00
28548,146965,2025-11-12,13,4292,1,1755,coldboxsoprado,sopradora,Silica,12.0,1,peça,1,1,72,0,72,72,1,102,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 13:30:00,2025-11-06 14:42:00
28704,148425,2025-11-12,20,4859,1,2735,coldboxsoprado,sopradora,Silica,1.0,1,peça,14,1,70,0,70,5,1,7,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 14:52:00,2025-11-06 14:57:00
28705,148425,2025-11-12,20,4859,2,2736,coldboxsoprado,sopradora,Silica,0.0,1,peça,9,1,70,0,70,8,1,11,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 15:27:00,2025-11-06 15:35:00
28706,148428,2025-11-12,20,4858,1,2735,coldboxsoprado,sopradora,Silica,1.0,1,peça,14,1,70,0,70,5,1,7,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 16:05:00,2025-11-06 16:10:00
28707,148428,2025-11-12,20,4858,2,2736,coldboxsoprado,sopradora,Silica,0.0,1,peça,9,1,70,0,70,8,1,11,2025-11-06,2025-11-10,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-06 16:40:00,2025-11-06 16:48:00
28631,147108,2025-11-13,1,5134,6,840,coldboxsoprado,sopradora,Silica,2.0,1,peça,4,1,16,0,16,4,1,6,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 04:00:00,2025-11-07 04:04:00
28632,147108,2025-11-13,1,5134,7,834,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,16,0,16,4,1,6,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 04:14:00,2025-11-07 04:18:00
28633,147108,2025-11-13,1,5134,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,16,0,24,8,1,11,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 04:28:00,2025-11-07 04:36:00
28594,147076,2025-11-13,2,4805,3,2692,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 04:46:00,2025-11-07 04:50:00
28595,147076,2025-11-13,2,4805,4,2693,coldboxsoprado,sopradora,Silica,1.0,4,peça,4,1,8,0,32,8,1,11,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 05:00:00,2025-11-07 05:08:00
28601,147076,2025-11-13,2,4805,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,8,0,12,4,1,6,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 05:18:00,2025-11-07 05:22:00
28560,146996,2025-11-13,4,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 05:22:00,2025-11-07 05:26:00
28562,146996,2025-11-13,4,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 05:26:00,2025-11-07 05:28:00
28575,147042,2025-11-13,4,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 05:28:00,2025-11-07 05:32:00
28577,147042,2025-11-13,4,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 05:32:00,2025-11-07 05:34:00
28578,147042,2025-11-13,4,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 05:44:00,2025-11-07 05:46:00
28602,147077,2025-11-13,8,4805,3,2692,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 05:56:00,2025-11-07 06:00:00
28603,147077,2025-11-13,8,4805,4,2693,coldboxsoprado,sopradora,Silica,1.0,4,peça,4,1,8,0,32,8,1,11,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 06:10:00,2025-11-07 06:18:00
28609,147077,2025-11-13,8,4805,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,8,0,12,4,1,6,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 06:28:00,2025-11-07 06:32:00
28660,147130,2025-11-13,11,5135,6,840,coldboxsoprado,sopradora,Silica,2.0,1,peça,4,1,16,0,16,4,1,6,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 06:42:00,2025-11-07 06:46:00
28661,147130,2025-11-13,11,5135,7,841,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,16,0,16,4,1,6,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 06:56:00,2025-11-07 07:00:00
28662,147130,2025-11-13,11,5135,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,16,0,24,8,1,11,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 07:10:00,2025-11-07 07:18:00
28550,146966,2025-11-13,12,4292,1,1755,coldboxsoprado,sopradora,Silica,12.0,1,peça,1,1,72,0,72,72,1,102,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 07:48:00,2025-11-07 09:00:00
28679,147165,2025-11-13,13,4755,2,117,coldboxsoprado,sopradora,Silica,6.0,1,peça,2,1,20,0,20,10,1,14,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 09:45:00,2025-11-07 09:55:00
28680,147165,2025-11-13,13,4755,3,2514,coldboxsoprado,sopradora,Silica,3.0,1,peça,4,1,20,0,20,5,1,7,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 10:25:00,2025-11-07 10:30:00
28532,146558,2025-11-13,20,4758,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,14,0,21,7,1,10,2025-11-07,2025-11-11,05/11/2025 14:26:54,60,60,2025-11-05 14:30:46.000,2025-11-05,coldboxsoprado_sopradora,True,2025-11-07 11:00:00,2025-11-07 11:07:00
