_kf_producao,dataFusao,ordenacao,_kf_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde), Tempo Total (minutos) , NOT BEFORE DATE , DEADLINE 
144515,7/29/2025,1,5173,30,2926,Pep Set,Carrossel,Silica,, 1.00 ,peça,1,1,4,0,4,4,1.25, 5 ,7/23/2025,7/25/2025
144606,7/29/2025,7,5173,30,2926,Pep Set,Carrossel,Silica,,1,peça,1,1,4,0,4,4,1.25, 5 ,7/23/2025,7/25/2025
146170,7/30/2025,17,5155,25,2921,Pep Set,Carrossel,Silica,4.800 ,1,Molde,2,1,36,0,2,1,1.25, 1 ,7/24/2025,7/28/2025
146177,7/31/2025,13,4479,1,2504,Cold Box Gasado,Cold Box Pequena,Silica areia nova,0.835 ,8,peça,2,2,2,0,16,8,2.5, 20 ,7/25/2025,7/29/2025
146099,7/31/2025,14,1782,25,2921,Cold Box Gasado,Cold Box Pequena,Silica,7.600 ,1,Molde,2,1,126,0,7,3.5,2.5, 9 ,7/25/2025,7/29/2025
145358,8/1/2025,6,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,7/28/2025,7/30/2025
145358,8/1/2025,6,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,7/28/2025,7/30/2025
145374,8/1/2025,6,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8,2,1.42, 3 ,7/28/2025,7/30/2025
145374,8/1/2025,6,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6,2,1.42, 3 ,7/28/2025,7/30/2025
145613,8/1/2025,8,4054,6,840,Cold Box Soprado,Sopradora,Silica,1.560 ,1,peça,4,1,12,0,12,3,1.42, 4 ,7/28/2025,7/30/2025
145613,8/1/2025,8,4054,7,834,Cold Box Soprado,Sopradora,Silica,1.36, 1.00 ,peça,4,1,12,0,12,3,1.42, 4 ,7/28/2025,7/30/2025
145408,8/1/2025,9,5040,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.400 ,1,Molde,2,1,160,0,16,8,2.5, 20 ,7/28/2025,7/30/2025
145429,8/1/2025,9,553,1,1197,Cold Box Gasado,Cold Box Pequena,Silica,0.200 ,2,peça,2,1,10,10,10,5,2.5, 13 ,7/28/2025,7/30/2025
144195,8/1/2025,10,5155,25,2921,Pep Set,Carrossel,Silica,4.8, 1.00 ,Molde,2,1,216,0,12,6,1.25, 8 ,7/28/2025,7/30/2025
146101,8/1/2025,10,1782,25,2921,Cold Box Gasado,Cold Box Pequena,Silica,7.6, 1.00 ,Molde,2,1,126,0,7,3.5,2.5, 9 ,7/28/2025,7/30/2025
145359,8/1/2025,11,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,7/28/2025,7/30/2025
145359,8/1/2025,11,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,7/28/2025,7/30/2025
145359,8/1/2025,11,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,7/28/2025,7/30/2025
145375,8/1/2025,11,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,7/28/2025,7/30/2025
145375,8/1/2025,11,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8,8,2.5, 20 ,7/28/2025,7/30/2025
145375,8/1/2025,11,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,7/28/2025,7/30/2025
145375,8/1/2025,11,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6,2,1.42, 3 ,7/28/2025,7/30/2025
145305,8/1/2025,12,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,7/28/2025,7/30/2025
145306,8/1/2025,13,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,7/28/2025,7/30/2025
145605,8/1/2025,18,4073,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,12,0,12,3,1.42, 4 ,7/28/2025,7/30/2025
145605,8/1/2025,18,4073,7,841,Cold Box Soprado,Sopradora,Silica,1.360 ,1,peça,4,1,12,0,12,3,1.42, 4 ,7/28/2025,7/30/2025
145435,8/4/2025,3,4755,2,117,Cold Box Soprado,Sopradora,Silica,6.400 ,1,peça,2,1,20,0,20,10,1.42, 14 ,7/29/2025,7/31/2025
145435,8/4/2025,3,4755,3,2514,Cold Box Soprado,Sopradora,Silica,3.460 ,1,peça,4,1,20,0,20,5,1.42, 7 ,7/29/2025,7/31/2025
144276,8/4/2025,6,4836,1,2715,Cold Box Soprado,Sopradora,Silica,3.6, 1.00 ,peça,4,2,40,0,40,10,1.42, 14 ,7/29/2025,7/31/2025
144276,8/4/2025,6,4836,2,2708,Cold Box Soprado,Sopradora,Silica,3, 1.00 ,peça,2,2,40,0,40,20,1.42, 28 ,7/29/2025,7/31/2025
144276,8/4/2025,6,4836,3,2709,Cold Box Soprado,Sopradora,Silica,1.300 ,1,peça,2,2,40,0,40,20,1.42, 28 ,7/29/2025,7/31/2025
145307,8/4/2025,7,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,7/29/2025,7/31/2025
145627,8/4/2025,8,4758,1,2667,Pep Set,Carrossel,Silica,24, 1.00 ,peça,1,1,14,0,14,14,1.25, 18 ,7/29/2025,7/31/2025
145627,8/4/2025,8,4758,2,2668,Pep Set,Carrossel,Silica,31.500 ,1,peça,1,1,14,0,14,14,1.25, 18 ,7/29/2025,7/31/2025
145627,8/4/2025,8,4758,3,2669,Pep Set,Carrossel,Silica,23.000 ,1,peça,1,1,14,0,14,14,1.25, 18 ,7/29/2025,7/31/2025
145627,8/4/2025,8,4758,4,2670,Pep Set,Carrossel,Silica,11, 1.00 ,peça,1,1,14,0,14,14,1.25, 18 ,7/29/2025,7/31/2025
145627,8/4/2025,8,4758,5,2671,Pep Set,Carrossel,Silica,9.500 ,1,peça,1,1,14,0,14,14,1.25, 18 ,7/29/2025,7/31/2025
145627,8/4/2025,8,4758,6,2672,Pep Set,Carrossel,Silica,9.500 ,1,peça,1,1,14,0,14,14,1.25, 18 ,7/29/2025,7/31/2025
145627,8/4/2025,8,4758,7,2673,Pep Set,Carrossel,Silica,4.000 ,1,peça,1,1,14,0,14,14,1.25, 18 ,7/29/2025,7/31/2025
145627,8/4/2025,8,4758,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,14,0,21,7,1.42, 10 ,7/29/2025,7/31/2025
144277,8/4/2025,9,4836,1,2715,Cold Box Soprado,Sopradora,Silica,3.6, 1.00 ,peça,4,2,40,0,40,10,1.42, 14 ,7/29/2025,7/31/2025
144277,8/4/2025,9,4836,2,2708,Cold Box Soprado,Sopradora,Silica,3.000 ,1,peça,2,2,40,0,40,20,1.42, 28 ,7/29/2025,7/31/2025
144277,8/4/2025,9,4836,3,2709,Cold Box Soprado,Sopradora,Silica,1.3, 1.00 ,peça,2,2,40,0,40,20,1.42, 28 ,7/29/2025,7/31/2025
145576,8/4/2025,10,4467,1,2466,Pep Set,Chão,Silica,36.500 ,1,peça,1,1,1,0,1,1,15, 15 ,7/29/2025,7/31/2025
145576,8/4/2025,10,4467,14,2507,Cold Box Gasado,Cold Box Pequena,Silica,0.495, 1.00 ,peça,1,1,1,0,1,1,2.5, 3 ,7/29/2025,7/31/2025
145990,8/4/2025,10,4554,1,916,Pep Set,Chão,Silica,158.500 ,1,peça,1,1,1,0,1,1,15, 15 ,7/29/2025,7/31/2025
145991,8/4/2025,10,4560,1,909,Pep Set,Chão,Silica,48.000 ,1,peça,1,1,1,0,1,1,15, 15 ,7/29/2025,7/31/2025
145995,8/4/2025,10,5213,1,2055,Pep Set,Chão,Silica,17, 1.00 ,peça,1,1,1,0,1,1,15, 15 ,7/29/2025,7/31/2025
146137,8/4/2025,10,4469,1,2467,Pep Set,Carrossel,Silica,7.000 ,1,peça,1,1,1,0,1,1,1.25, 1 ,7/29/2025,7/31/2025
144196,8/4/2025,11,5155,25,2921,Pep Set,Carrossel,Silica,4.800 ,1,Molde,2,1,216,0,12,6,1.25, 8 ,7/29/2025,7/31/2025
146102,8/4/2025,11,1782,25,2921,Cold Box Gasado,Cold Box Pequena,Silica,7.600 ,1,Molde,2,1,126,0,7,3.5,2.5, 9 ,7/29/2025,7/31/2025
145406,8/4/2025,12,5041,22,2906,Cold Box Gasado,Cold Box Pequena,Silica,7.920 ,1,Molde,2,1,20,0,2,1,2.5, 3 ,7/29/2025,7/31/2025
145407,8/4/2025,12,5044,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.400 ,1,Molde,2,1,20,0,2,1,2.5, 3 ,7/29/2025,7/31/2025
145409,8/4/2025,12,5040,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.400 ,1,Molde,2,1,150,0,15,7.5,2.5, 19 ,7/29/2025,7/31/2025
145614,8/4/2025,14,4054,6,840,Cold Box Soprado,Sopradora,Silica,1.560 ,1,peça,4,1,12,0,12,3,1.42, 4 ,7/29/2025,7/31/2025
145614,8/4/2025,14,4054,7,834,Cold Box Soprado,Sopradora,Silica,1.360 ,1,peça,4,1,12,0,12,3,1.42, 4 ,7/29/2025,7/31/2025
144815,8/4/2025,15,5155,25,2921,Pep Set,Carrossel,Silica,4.800 ,1,Molde,2,1,216,0,12,6,1.25, 8 ,7/29/2025,7/31/2025
146103,8/4/2025,15,1782,25,2921,Cold Box Gasado,Cold Box Pequena,Silica,7.600 ,1,Molde,2,1,126,0,7,3.5,2.5, 9 ,7/29/2025,7/31/2025
145308,8/4/2025,16,4805,5,2694,Pep Set,Vibrado,Silica,76.5, 1.00 ,peça,1,2,8,0,8,8,28, 224 ,7/29/2025,7/31/2025
145308,8/4/2025,16,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,7/29/2025,7/31/2025
145671,8/4/2025,17,4193,1,2192,Cold Box Gasado,Cold Box Pequena,Silica,5.34, 1.00 ,peça,1,2,36,0,36,36,2.5, 90 ,7/29/2025,7/31/2025
146096,8/4/2025,17,5069,1,2872,Shell,Shell,Shell b4,0.700 ,0.5,Peça,6,1,40,0,20,3.333333333,0, -   ,7/29/2025,7/31/2025
145669,8/4/2025,18,4073,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,12,0,12,3,1.42, 4 ,7/29/2025,7/31/2025
145669,8/4/2025,18,4073,7,841,Cold Box Soprado,Sopradora,Silica,1.36, 1.00 ,peça,4,1,12,0,12,3,1.42, 4 ,7/29/2025,7/31/2025
145577,8/4/2025,19,3345,1,1948,Pep Set,Vibrado,Silica,106.000 ,1,peça,1,1,7,0,7,7,28, 196 ,7/29/2025,7/31/2025
145221,8/5/2025,2,945,1,90,Pep Set,Carrossel,Silica,22.300 ,1,peça,1,2,20,9,11,11,1.25, 14 ,7/30/2025,8/1/2025
145221,8/5/2025,2,945,2,91,Pep Set,Carrossel,Silica,16.100 ,1,peça,1,2,20,14,6,6,1.25, 8 ,7/30/2025,8/1/2025
145221,8/5/2025,2,945,4,93,Pep Set,Carrossel,Silica,5.34, 1.00 ,peça,1,2,20,10,10,10,1.25, 13 ,7/30/2025,8/1/2025
145309,8/5/2025,3,4805,5,2694,Pep Set,Vibrado,Silica,76.500 ,1,peça,1,2,8,0,8,8,28, 224 ,7/30/2025,8/1/2025
145309,8/5/2025,3,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,7/30/2025,8/1/2025
145436,8/5/2025,4,4755,1,116,Pep Set,Chão,Silica,12.500 ,1,peça,1,2,20,0,20,20,15, 300 ,7/30/2025,8/1/2025
145436,8/5/2025,4,4755,2,117,Cold Box Soprado,Sopradora,Silica,6.4, 1.00 ,peça,2,1,20,0,20,10,1.42, 14 ,7/30/2025,8/1/2025
145436,8/5/2025,4,4755,3,2514,Cold Box Soprado,Sopradora,Silica,3.460 ,1,peça,4,1,20,0,20,5,1.42, 7 ,7/30/2025,8/1/2025
144278,8/5/2025,5,4836,1,2715,Cold Box Soprado,Sopradora,Silica,3.600 ,1,peça,4,2,40,0,40,10,1.42, 14 ,7/30/2025,8/1/2025
144278,8/5/2025,5,4836,2,2708,Cold Box Soprado,Sopradora,Silica,3.000 ,1,peça,2,2,40,0,40,20,1.42, 28 ,7/30/2025,8/1/2025
144278,8/5/2025,5,4836,3,2709,Cold Box Soprado,Sopradora,Silica,1.3, 1.00 ,peça,2,2,40,0,40,20,1.42, 28 ,7/30/2025,8/1/2025
143777,8/5/2025,7,2673,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.400 ,1,Molde,2,1,190,0,19,9.5,2.5, 24 ,7/30/2025,8/1/2025
145898,8/5/2025,9,4757,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.5,peça,3,1,54,0, 27 ,9,1.42, 13 ,7/30/2025,8/1/2025
145992,8/4/2025,10,4557,1,2875,Pep Set,Chão,Cromita,6.200 ,1,peça,1,1,2,0,2,2,15, 30 ,8/4/2025,8/1/2025
145993,8/4/2025,10,4559,1,922,Pep Set,Chão,Cromita,13.500 ,1,peça,1,1,2,0,2,2,15, 30 ,8/4/2025,8/1/2025
145401,8/5/2025,12,5037,1,299,Pep Set,Chão,Silica,63.000 ,1,peça,1,1,22,0,22,22,15, 330 ,7/30/2025,8/1/2025
144816,8/5/2025,13,5155,25,2921,Pep Set,Carrossel,Silica,4.800 ,1,Molde,2,1,216,0,12,6,1.25, 8 ,7/30/2025,8/1/2025
145976,8/5/2025,13,1203,24,2908,Cold Box Gasado,Cold Box Pequena,Silica,9.58, 1.00 ,Molde,2,1,30,0,1,0.5,2.5, 1 ,7/30/2025,8/1/2025
143989,8/5/2025,14,4681,24,2908,Cold Box Gasado,Cold Box Pequena,Silica,9.58, 1.00 ,Molde,2,1,60,0,4,2,2.5, 5 ,7/30/2025,8/1/2025
145932,8/5/2025,14,551,22,2906,Cold Box Gasado,Cold Box Pequena,Silica,7.920 ,1,Molde,2,1,224,0,16,8,2.5, 20 ,7/30/2025,8/1/2025
146064,8/5/2025,15,2139,25,2921,Cold Box Gasado,Cold Box Pequena,Silica,7.600 ,1,Molde,2,1,294,0,21,10.5,2.5, 26 ,7/30/2025,8/1/2025
145310,8/5/2025,16,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,7/30/2025,8/1/2025
145310,8/5/2025,16,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,7/30/2025,8/1/2025
145310,8/5/2025,16,4805,5,2694,Pep Set,Vibrado,Silica,76.500 ,1,peça,1,2,8,0,8,8,28, 224 ,7/30/2025,8/1/2025
145310,8/5/2025,16,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,7/30/2025,8/1/2025
139128,8/5/2025,17,4759,2,2676,Pep Set,Carrossel,Silica,29, 1.00 ,peça,1,1,6,0,6,6,1.25, 8 ,7/30/2025,8/1/2025
139128,8/5/2025,17,4759,3,2677,Pep Set,Carrossel,Silica,24.000 ,1,peça,1,1,6,0,6,6,1.25, 8 ,7/30/2025,8/1/2025
139128,8/5/2025,17,4759,8,2682,Pep Set,Carrossel,Silica,10.800 ,1,peça,1,1,6,0,6,6,1.25, 8 ,7/30/2025,8/1/2025
139128,8/5/2025,17,4759,9,2683,Pep Set,Carrossel,Silica,10.5, 1.00 ,peça,1,1,6,0,6,6,1.25, 8 ,7/30/2025,8/1/2025
139128,8/5/2025,17,4759,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,3,peça,3,1,6,0, 18 ,6,1.42, 9 ,7/30/2025,8/1/2025
145234,8/5/2025,18,944,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,16,0,16,4,1.42, 6 ,7/30/2025,8/1/2025
145234,8/5/2025,18,944,3,101,Cold Box Soprado,Sopradora,Silica,1.16, 1.00 ,peça,4,1,16,0,16,4,1.42, 6 ,7/30/2025,8/1/2025
145234,8/5/2025,18,944,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,16,0,24,8,1.42, 11 ,7/30/2025,8/1/2025
145602,8/5/2025,19,4292,1,1755,Cold Box Soprado,Sopradora,Silica,12.000 ,1,peça,1,1,72,0,72,72,1.42, 102 ,7/30/2025,8/1/2025
145437,8/6/2025,1,4755,1,116,Pep Set,Chão,Silica,12.500 ,1,peça,1,2,20,0,20,20,15, 300 ,7/31/2025,8/4/2025
145437,8/6/2025,1,4755,2,117,Cold Box Soprado,Sopradora,Silica,6.4, 1.00 ,peça,2,1,20,0,20,10,1.42, 14 ,7/31/2025,8/4/2025
145437,8/6/2025,1,4755,3,2514,Cold Box Soprado,Sopradora,Silica,3.460 ,1,peça,4,1,20,0,20,5,1.42, 7 ,7/31/2025,8/4/2025
145485,8/6/2025,3,5000,1,2829,Pep Set,Chão,Silica,55.200 ,1,peça,1,1,10,0,10,10,15, 150 ,7/31/2025,8/4/2025
145485,8/6/2025,3,5000,2,2830,Pep Set,Carrossel,Silica,6.600 ,1,peça,1,1,10,0,10,10,1.25, 13 ,7/31/2025,8/4/2025
145311,8/6/2025,4,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16,16,2.5, 40 ,7/31/2025,8/4/2025
145311,8/6/2025,4,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,7/31/2025,8/4/2025
145311,8/6/2025,4,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3, 1.00 ,peça,2,1,8,0,8,4,1.42, 6 ,7/31/2025,8/4/2025
145311,8/6/2025,4,4805,5,2694,Pep Set,Vibrado,Silica,76.500 ,1,peça,1,2,8,0,8,8,28, 224 ,7/31/2025,8/4/2025
145311,8/6/2025,4,4805,6,2695,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,7/31/2025,8/4/2025
145311,8/6/2025,4,4805,7,2696,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,7/31/2025,8/4/2025
145311,8/6/2025,4,4805,8,2697,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,7/31/2025,8/4/2025
145311,8/6/2025,4,4805,9,2698,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,7/31/2025,8/4/2025
145311,8/6/2025,4,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,7/31/2025,8/4/2025
145235,8/6/2025,6,944,1,99,Pep Set,Carrossel,Silica,9.100 ,1,peça,1,1,16,0,16,16,1.25, 20 ,7/31/2025,8/4/2025
145235,8/6/2025,6,944,6,840,Cold Box Soprado,Sopradora,Silica,1.560 ,1,peça,4,1,16,0,16,4,1.42, 6 ,7/31/2025,8/4/2025
145235,8/6/2025,6,944,3,101,Cold Box Soprado,Sopradora,Silica,1.16, 1.00 ,peça,4,1,16,0,16,4,1.42, 6 ,7/31/2025,8/4/2025
145235,8/6/2025,6,944,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,16,0,24,8,1.42, 11 ,7/31/2025,8/4/2025
145195,8/6/2025,7,4748,1,2647,Pep Set,Carrossel,Silica,13.600 ,1,peça,1,1,32,8,24,24,1.25, 30 ,7/31/2025,8/4/2025
145199,8/6/2025,8,4396,1,2302,Cold Box Soprado,Sopradora,Silica,11.400 ,1,peça,1,1,40,0, 40 ,40,1.42, 57 ,7/31/2025,8/4/2025
145578,8/6/2025,9,3345,1,1948,Pep Set,Vibrado,Silica,106.000 ,1,peça,1,1,7,0,7,7,28, 196 ,7/31/2025,8/4/2025
144818,8/6/2025,10,5155,25,2921,Pep Set,Carrossel,Silica,4.8, 1.00 ,Molde,2,1,216,0,12,6,1.25, 8 ,7/31/2025,8/4/2025
145142,8/5/2025,10,5205,1,2945,Pep Set,Chão,Cromita,, 1.00 ,peça,1,1,4,0,4,4,15, 60 ,8/4/2025,8/4/2025
145147,8/5/2025,10,5205,1,2945,Pep Set,Chão,Cromita,,1,peça,1,1,4,0,4,4,15, 60 ,8/4/2025,8/4/2025
145140,8/5/2025,11,5206,1,2944,Pep Set,Chão,Cromita,,1,peça,,1,4,0,4,0,15, -   ,8/4/2025,8/4/2025
145144,8/5/2025,11,4767,1,2942,Pep Set,Chão,Cromita,70.500 ,1,peça,1,1,4,0, 4 ,4,15, 60 ,8/4/2025,8/4/2025
145146,8/5/2025,11,5206,1,2944,Pep Set,Chão,Cromita,, 1.00 ,peça,,1,4,0,4,0,15, -   ,8/4/2025,8/4/2025
146065,8/6/2025,11,2133,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.400 ,1,Molde,2,1,378,0,14,7,2.5, 18 ,7/31/2025,8/4/2025
145312,8/6/2025,12,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16,16,2.5, 40 ,7/31/2025,8/4/2025
145312,8/6/2025,12,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,7/31/2025,8/4/2025
145312,8/6/2025,12,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3.000 ,1,peça,2,1,8,0,8,4,1.42, 6 ,7/31/2025,8/4/2025
145312,8/6/2025,12,4805,5,2694,Pep Set,Vibrado,Silica,76.500 ,1,peça,1,2,8,0,8,8,28, 224 ,7/31/2025,8/4/2025
145312,8/6/2025,12,4805,6,2695,Pep Set,Carrossel,Silica,8.47, 1.00 ,peça,1,1,8,0,8,8,1.25, 10 ,7/31/2025,8/4/2025
145312,8/6/2025,12,4805,7,2696,Pep Set,Carrossel,Silica,8.47, 1.00 ,peça,1,1,8,0,8,8,1.25, 10 ,7/31/2025,8/4/2025
145312,8/6/2025,12,4805,8,2697,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,7/31/2025,8/4/2025
145312,8/6/2025,12,4805,9,2698,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8,8,1.25, 10 ,7/31/2025,8/4/2025
