job_id,op,caixa,kp,_kf_macho,maquina,inicio,fim,not_before_date,deadline,config,sub_machine,has_lateness,dia,delay,tempo_processamento_minutos_total
193,146235,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 01:56:00,2025-09-16 02:14:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,18.0
196,146236,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 02:14:00,2025-09-16 02:32:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,18.0
201,146237,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 02:32:00,2025-09-16 02:50:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,18.0
217,146252,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 02:50:00,2025-09-16 03:08:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,18.0
227,146253,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 03:08:00,2025-09-16 03:26:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,18.0
237,146254,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 03:26:00,2025-09-16 03:44:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,18.0
247,146255,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 03:44:00,2025-09-16 04:02:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,18.0
257,146256,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 04:02:00,2025-09-16 04:20:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,18.0
111,146115,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 04:20:00,2025-09-16 04:38:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
113,146116,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 04:38:00,2025-09-16 04:56:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
115,146117,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 04:56:00,2025-09-16 05:14:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
117,146118,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 05:14:00,2025-09-16 05:32:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
267,146306,2,4858,2736,coldboxsoprado_sopradora,2025-09-16 05:32:00,2025-09-16 05:50:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,18.0
269,146307,2,4858,2736,coldboxsoprado_sopradora,2025-09-16 05:50:00,2025-09-16 06:08:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,18.0
271,146308,2,4858,2736,coldboxsoprado_sopradora,2025-09-16 06:08:00,2025-09-16 06:26:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,18.0
273,146312,2,4859,2736,coldboxsoprado_sopradora,2025-09-16 06:26:00,2025-09-16 06:44:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,18.0
275,146313,2,4859,2736,coldboxsoprado_sopradora,2025-09-16 06:44:00,2025-09-16 07:02:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,18.0
320,146822,2,4836,2708,coldboxsoprado_sopradora,2025-09-16 07:02:00,2025-09-16 07:20:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
321,146822,3,4836,2709,coldboxsoprado_sopradora,2025-09-16 07:20:00,2025-09-16 07:38:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
306,146804,2,4835,2708,coldboxsoprado_sopradora,2025-09-16 07:38:00,2025-09-16 08:08:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,1,30.0
307,146804,3,4835,2709,coldboxsoprado_sopradora,2025-09-16 08:08:00,2025-09-16 08:38:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,1,30.0
309,146805,2,4835,2708,coldboxsoprado_sopradora,2025-09-16 08:38:00,2025-09-16 09:08:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,30.0
310,146805,3,4835,2709,coldboxsoprado_sopradora,2025-09-16 09:08:00,2025-09-16 09:38:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,30.0
312,146806,2,4835,2708,coldboxsoprado_sopradora,2025-09-16 09:38:00,2025-09-16 10:08:00,2025-09-15,2025-09-17,A,0,0,2025-09-17,0,30.0
313,146806,3,4835,2709,coldboxsoprado_sopradora,2025-09-16 10:08:00,2025-09-16 10:38:00,2025-09-15,2025-09-17,A,0,0,2025-09-17,0,30.0
315,146807,2,4835,2708,coldboxsoprado_sopradora,2025-09-16 10:38:00,2025-09-16 11:08:00,2025-09-15,2025-09-18,A,0,0,2025-09-17,0,30.0
316,146807,3,4835,2709,coldboxsoprado_sopradora,2025-09-16 11:08:00,2025-09-16 11:38:00,2025-09-15,2025-09-18,A,0,0,2025-09-17,0,30.0
318,146808,2,4835,2708,coldboxsoprado_sopradora,2025-09-16 11:38:00,2025-09-16 12:08:00,2025-09-16,2025-09-19,A,0,0,2025-09-17,0,30.0
319,146808,3,4835,2709,coldboxsoprado_sopradora,2025-09-16 12:08:00,2025-09-16 12:38:00,2025-09-16,2025-09-19,A,0,0,2025-09-17,0,30.0
322,146823,2,4836,2708,coldboxsoprado_sopradora,2025-09-16 12:38:00,2025-09-16 13:08:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,1,30.0
323,146823,3,4836,2709,coldboxsoprado_sopradora,2025-09-16 13:08:00,2025-09-16 13:38:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,1,30.0
325,146824,2,4836,2708,coldboxsoprado_sopradora,2025-09-16 13:38:00,2025-09-16 14:08:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,30.0
326,146824,3,4836,2709,coldboxsoprado_sopradora,2025-09-16 14:08:00,2025-09-16 14:38:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,30.0
328,146825,2,4836,2708,coldboxsoprado_sopradora,2025-09-16 14:38:00,2025-09-16 15:08:00,2025-09-15,2025-09-17,A,0,0,2025-09-17,0,30.0
329,146825,3,4836,2709,coldboxsoprado_sopradora,2025-09-16 15:08:00,2025-09-16 15:38:00,2025-09-15,2025-09-17,A,0,0,2025-09-17,0,30.0
331,146826,2,4836,2708,coldboxsoprado_sopradora,2025-09-16 15:38:00,2025-09-16 16:08:00,2025-09-15,2025-09-18,A,0,0,2025-09-17,0,30.0
332,146826,3,4836,2709,coldboxsoprado_sopradora,2025-09-16 16:08:00,2025-09-16 16:38:00,2025-09-15,2025-09-18,A,0,0,2025-09-17,0,30.0
334,146827,2,4836,2708,coldboxsoprado_sopradora,2025-09-16 16:38:00,2025-09-16 17:08:00,2025-09-16,2025-09-19,A,0,0,2025-09-17,0,30.0
335,146827,3,4836,2709,coldboxsoprado_sopradora,2025-09-16 17:08:00,2025-09-16 17:38:00,2025-09-16,2025-09-19,A,0,0,2025-09-17,0,30.0
17,145745,2,4755,117,coldboxsoprado_sopradora,2025-09-16 17:38:00,2025-09-16 17:58:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,1,20.0
119,146122,2,4755,117,coldboxsoprado_sopradora,2025-09-16 17:58:00,2025-09-16 18:18:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,20.0
209,146238,2,4755,117,coldboxsoprado_sopradora,2025-09-16 18:18:00,2025-09-16 18:38:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,20.0
212,146239,2,4755,117,coldboxsoprado_sopradora,2025-09-16 18:38:00,2025-09-16 18:58:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,20.0
15,145744,2,4755,117,coldboxsoprado_sopradora,2025-09-16 18:58:00,2025-09-16 19:18:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,20.0
308,146805,1,4835,2707,coldboxsoprado_sopradora,2025-09-16 19:18:00,2025-09-16 19:38:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,20.0
311,146806,1,4835,2707,coldboxsoprado_sopradora,2025-09-16 19:38:00,2025-09-16 19:58:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,20.0
314,146807,1,4835,2707,coldboxsoprado_sopradora,2025-09-16 19:58:00,2025-09-16 20:18:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,20.0
317,146808,1,4835,2707,coldboxsoprado_sopradora,2025-09-16 20:18:00,2025-09-16 20:38:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,20.0
324,146824,1,4836,2715,coldboxsoprado_sopradora,2025-09-16 20:38:00,2025-09-16 20:58:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,20.0
327,146825,1,4836,2715,coldboxsoprado_sopradora,2025-09-16 20:58:00,2025-09-16 21:18:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,20.0
330,146826,1,4836,2715,coldboxsoprado_sopradora,2025-09-16 21:18:00,2025-09-16 21:38:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,20.0
333,146827,1,4836,2715,coldboxsoprado_sopradora,2025-09-16 21:38:00,2025-09-16 21:58:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,20.0
279,146504,1,4292,1755,coldboxsoprado_sopradora,2025-09-16 21:58:00,2025-09-16 23:20:00,2025-09-15,2025-09-15,B,0,1,2025-09-15,1,82.0
89,145894,1,4690,113,coldboxgasado_coldbox4,2025-09-15 00:00:00,2025-09-15 00:06:00,2025-09-15,2025-09-15,,0,1,2025-09-15,0,6.0
37,145854,1,4689,113,coldboxgasado_coldbox4,2025-09-15 00:06:00,2025-09-15 00:30:00,2025-09-15,2025-09-15,,0,0,2025-09-15,0,24.0
40,145855,1,4689,113,coldboxgasado_coldbox4,2025-09-15 00:30:00,2025-09-15 00:54:00,2025-09-15,2025-09-15,,0,0,2025-09-15,0,24.0
43,145856,1,4689,113,coldboxgasado_coldbox4,2025-09-15 00:54:00,2025-09-15 01:18:00,2025-09-15,2025-09-16,,0,0,2025-09-16,0,24.0
46,145857,1,4689,113,coldboxgasado_coldbox4,2025-09-15 01:18:00,2025-09-15 01:42:00,2025-09-15,2025-09-16,,0,0,2025-09-15,0,24.0
49,145858,1,4689,113,coldboxgasado_coldbox4,2025-09-15 01:42:00,2025-09-15 02:06:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
54,145859,1,4689,113,coldboxgasado_coldbox4,2025-09-15 02:06:00,2025-09-15 02:30:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
59,145860,1,4689,113,coldboxgasado_coldbox4,2025-09-15 02:30:00,2025-09-15 02:54:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
64,145861,1,4689,113,coldboxgasado_coldbox4,2025-09-15 02:54:00,2025-09-15 03:18:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
69,145862,1,4689,113,coldboxgasado_coldbox4,2025-09-15 03:18:00,2025-09-15 03:42:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
74,145863,1,4689,113,coldboxgasado_coldbox4,2025-09-15 03:42:00,2025-09-15 04:06:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
79,145864,1,4689,113,coldboxgasado_coldbox4,2025-09-15 04:06:00,2025-09-15 04:30:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
84,145865,1,4689,113,coldboxgasado_coldbox4,2025-09-15 04:30:00,2025-09-15 04:54:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
129,146205,1,4690,113,coldboxgasado_coldbox4,2025-09-15 04:54:00,2025-09-15 05:18:00,2025-09-15,2025-09-15,,0,0,2025-09-15,0,24.0
132,146206,1,4690,113,coldboxgasado_coldbox4,2025-09-15 05:18:00,2025-09-15 05:42:00,2025-09-15,2025-09-15,,0,0,2025-09-15,0,24.0
135,146207,1,4690,113,coldboxgasado_coldbox4,2025-09-15 05:42:00,2025-09-15 06:06:00,2025-09-15,2025-09-16,,0,0,2025-09-15,0,24.0
138,146208,1,4690,113,coldboxgasado_coldbox4,2025-09-15 06:06:00,2025-09-15 06:30:00,2025-09-15,2025-09-16,,0,0,2025-09-15,0,24.0
141,146209,1,4690,113,coldboxgasado_coldbox4,2025-09-15 06:30:00,2025-09-15 06:54:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
146,146210,1,4690,113,coldboxgasado_coldbox4,2025-09-15 06:54:00,2025-09-15 07:18:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
151,146211,1,4690,113,coldboxgasado_coldbox4,2025-09-15 07:18:00,2025-09-15 07:42:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
156,146212,1,4690,113,coldboxgasado_coldbox4,2025-09-15 07:42:00,2025-09-15 08:06:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
161,146213,1,4690,113,coldboxgasado_coldbox4,2025-09-15 08:06:00,2025-09-15 08:30:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
166,146214,1,4690,113,coldboxgasado_coldbox4,2025-09-15 08:30:00,2025-09-15 08:54:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
171,146215,1,4690,113,coldboxgasado_coldbox4,2025-09-15 08:54:00,2025-09-15 09:18:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
176,146216,1,4690,113,coldboxgasado_coldbox4,2025-09-15 09:18:00,2025-09-15 09:42:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
198,146237,1,4805,2690,coldboxgasado_coldbox4,2025-09-15 09:42:00,2025-09-15 10:30:00,2025-09-15,2025-09-17,,0,0,2025-09-16,0,48.0
214,146252,1,4805,2690,coldboxgasado_coldbox4,2025-09-15 10:30:00,2025-09-15 11:18:00,2025-09-15,2025-09-17,,0,0,2025-09-17,0,48.0
224,146253,1,4805,2690,coldboxgasado_coldbox4,2025-09-15 11:18:00,2025-09-15 12:06:00,2025-09-15,2025-09-18,,0,0,2025-09-17,0,48.0
234,146254,1,4805,2690,coldboxgasado_coldbox4,2025-09-15 12:06:00,2025-09-15 12:54:00,2025-09-15,2025-09-18,,0,0,2025-09-17,0,48.0
244,146255,1,4805,2690,coldboxgasado_coldbox4,2025-09-15 12:54:00,2025-09-15 13:42:00,2025-09-16,2025-09-19,,0,0,2025-09-17,0,48.0
254,146256,1,4805,2690,coldboxgasado_coldbox4,2025-09-15 13:42:00,2025-09-15 14:30:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,48.0
199,146237,2,4805,2691,coldboxgasado_coldbox4,2025-09-15 14:30:00,2025-09-15 15:18:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,48.0
215,146252,2,4805,2691,coldboxgasado_coldbox4,2025-09-15 15:18:00,2025-09-15 16:06:00,2025-09-15,2025-09-17,,0,0,2025-09-16,0,48.0
225,146253,2,4805,2691,coldboxgasado_coldbox4,2025-09-15 16:06:00,2025-09-15 16:54:00,2025-09-15,2025-09-18,,0,0,2025-09-16,0,48.0
235,146254,2,4805,2691,coldboxgasado_coldbox4,2025-09-15 16:54:00,2025-09-15 17:42:00,2025-09-15,2025-09-18,,0,0,2025-09-17,0,48.0
245,146255,2,4805,2691,coldboxgasado_coldbox4,2025-09-15 17:42:00,2025-09-15 18:30:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,48.0
255,146256,2,4805,2691,coldboxgasado_coldbox4,2025-09-15 18:30:00,2025-09-15 19:18:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,48.0
8,145451,1,4845,2879,coldboxgasado_coldbox4,2025-09-15 19:18:00,2025-09-15 20:54:00,2025-09-15,2025-09-16,,0,0,2025-09-16,0,96.0
95,145946,13,5059,2506,coldboxgasado_coldboxpequena,2025-09-15 00:00:00,2025-09-15 00:03:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,3.0
97,145947,13,5060,2506,coldboxgasado_coldboxpequena,2025-09-15 00:03:00,2025-09-15 00:06:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,3.0
344,146872,23,3739,2907,coldboxgasado_coldboxpequena,2025-09-15 00:06:00,2025-09-15 00:12:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,6.0
346,146875,23,3736,2907,coldboxgasado_coldboxpequena,2025-09-15 00:12:00,2025-09-15 00:21:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,9.0
345,146874,23,3737,2907,coldboxgasado_coldboxpequena,2025-09-15 00:21:00,2025-09-15 00:36:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,15.0
351,146917,23,3989,2907,coldboxgasado_coldboxpequena,2025-09-15 00:36:00,2025-09-15 01:03:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,27.0
338,146869,15,4970,2822,coldboxgasado_coldboxpequena,2025-09-15 01:03:00,2025-09-15 01:09:00,2025-09-15,2025-09-15,,0,1,2025-09-15,0,6.0
9,145586,1,1036,679,coldboxgasado_coldboxpequena,2025-09-15 01:09:00,2025-09-15 01:27:00,2025-09-15,2025-09-16,,0,0,2025-09-15,0,18.0
51,145858,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 01:27:00,2025-09-15 01:51:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
56,145859,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 01:51:00,2025-09-15 02:15:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
61,145860,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 02:15:00,2025-09-15 02:39:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
66,145861,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 02:39:00,2025-09-15 03:03:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
71,145862,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 03:03:00,2025-09-15 03:27:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
76,145863,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 03:27:00,2025-09-15 03:51:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
81,145864,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 03:51:00,2025-09-15 04:15:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
86,145865,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 04:15:00,2025-09-15 04:39:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
143,146209,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 04:39:00,2025-09-15 05:03:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
148,146210,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 05:03:00,2025-09-15 05:27:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
153,146211,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 05:27:00,2025-09-15 05:51:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
158,146212,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 05:51:00,2025-09-15 06:15:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
163,146213,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 06:15:00,2025-09-15 06:39:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
168,146214,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 06:39:00,2025-09-15 07:03:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
173,146215,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 07:03:00,2025-09-15 07:27:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
178,146216,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 07:27:00,2025-09-15 07:51:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
303,146750,21,5234,2905,coldboxgasado_coldboxpequena,2025-09-15 07:51:00,2025-09-15 08:21:00,2025-09-15,2025-09-15,,0,0,2025-09-15,0,30.0
304,146751,21,5234,2905,coldboxgasado_coldboxpequena,2025-09-15 08:21:00,2025-09-15 08:51:00,2025-09-15,2025-09-16,,0,0,2025-09-15,0,30.0
305,146752,21,5234,2905,coldboxgasado_coldboxpequena,2025-09-15 08:51:00,2025-09-15 09:21:00,2025-09-15,2025-09-16,,0,0,2025-09-15,0,30.0
283,146512,3,4337,830,coldboxgasado_coldboxpequena,2025-09-15 09:21:00,2025-09-15 09:57:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,36.0
284,146512,4,4337,831,coldboxgasado_coldboxpequena,2025-09-15 09:57:00,2025-09-15 10:33:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,36.0
291,146518,3,4339,837,coldboxgasado_coldboxpequena,2025-09-15 10:33:00,2025-09-15 11:09:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,36.0
292,146518,4,4339,838,coldboxgasado_coldboxpequena,2025-09-15 11:09:00,2025-09-15 11:45:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,36.0
93,145934,2,4496,348,coldboxgasado_coldboxpequena,2025-09-15 11:45:00,2025-09-15 12:33:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,48.0
276,146319,1,359,244,coldboxgasado_coldboxpequena,2025-09-15 12:33:00,2025-09-15 14:18:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,105.0
300,146697,2,4550,2516,coldboxgasado_coldboxpequena,2025-09-15 14:18:00,2025-09-15 16:09:00,2025-09-15,2025-09-15,,0,0,2025-09-15,0,111.0
299,146697,1,4550,2515,coldboxgasado_coldboxpequena,2025-09-15 16:09:00,2025-09-15 18:54:00,2025-09-15,2025-09-15,,0,0,2025-09-15,0,165.0
92,145934,1,4496,347,coldboxgasado_coldboxpequena,2025-09-15 18:54:00,2025-09-15 22:06:00,2025-09-15,2025-09-17,,0,0,2025-09-16,0,192.0
127,146166,1,3333,1843,coldboxgasado_coldboxpequena,2025-09-15 22:06:00,2025-09-16 01:21:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,195.0
128,146168,1,3334,1843,coldboxgasado_coldboxpequena,2025-09-16 01:21:00,2025-09-16 04:36:00,2025-09-15,2025-09-18,,0,0,2025-09-16,0,195.0
